id,timestamp,Hum,Temp,N,P,K,pH,EC,OC_est
1487,2026-05-15 13:19:13,100.0,38.2,13,76,69,7.3,248,0.545372
1488,2026-05-15 13:19:19,100.0,38.2,13,76,69,7.2,248,0.548685
1489,2026-05-15 13:19:25,100.0,38.2,13,76,69,7.2,248,0.548685
1490,2026-05-15 13:19:32,100.0,38.2,13,76,69,7.2,248,0.548685
1491,2026-05-15 13:19:38,100.0,38.2,13,76,69,7.2,248,0.548685
1492,2026-05-15 13:19:44,100.0,38.2,13,76,69,7.2,248,0.548685
1493,2026-05-15 13:19:50,100.0,38.2,13,76,69,7.2,248,0.548685
1494,2026-05-15 13:19:58,100.0,38.2,13,76,69,7.2,248,0.548685
1495,2026-05-15 13:20:04,100.0,38.2,13,76,69,7.2,248,0.548685
1496,2026-05-15 13:20:10,100.0,38.2,13,76,69,7.2,248,0.548685
1497,2026-05-15 13:20:16,100.0,38.2,13,76,69,7.2,248,0.548685
1498,2026-05-15 13:20:22,100.0,38.2,13,77,69,7.2,249,0.548685
1499,2026-05-15 13:20:28,100.0,38.2,13,77,69,7.2,249,0.548685
1500,2026-05-15 13:20:35,100.0,38.2,13,76,69,7.2,248,0.548685
1501,2026-05-15 13:20:40,100.0,38.2,13,77,69,7.2,249,0.548685
1502,2026-05-15 13:20:47,100.0,38.2,13,77,69,7.2,249,0.548685
1503,2026-05-15 13:20:53,100.0,38.2,13,77,69,7.2,249,0.548685
1504,2026-05-15 13:20:59,100.0,38.2,13,77,69,7.2,249,0.548685
1505,2026-05-15 13:21:06,100.0,38.2,13,77,69,7.2,249,0.548685
1506,2026-05-15 13:21:12,100.0,38.2,13,77,69,7.2,249,0.548685
1507,2026-05-15 13:21:18,100.0,38.2,13,76,69,7.2,248,0.548685
1508,2026-05-15 13:21:24,100.0,38.2,13,76,69,7.2,248,0.548685
1509,2026-05-15 13:21:30,100.0,38.2,13,76,69,7.2,248,0.548685
1510,2026-05-15 13:21:36,100.0,38.2,13,76,69,7.2,248,0.548685
1511,2026-05-15 13:21:42,100.0,38.2,13,76,69,7.2,248,0.548685
1512,2026-05-15 13:21:48,100.0,38.2,13,76,69,7.2,248,0.548685
1513,2026-05-15 13:21:54,100.0,38.2,13,76,69,7.2,248,0.548685
1514,2026-05-15 13:22:00,100.0,38.2,13,76,69,7.2,248,0.548685
1515,2026-05-15 13:22:06,100.0,38.2,13,76,69,7.2,248,0.548685
1516,2026-05-15 13:22:12,100.0,38.2,13,76,68,7.2,247,0.548685
1522,2026-05-15 13:22:52,100.0,34.3,17,86,79,6.7,268,0.566616
1523,2026-05-15 13:22:58,100.0,34.8,17,86,79,6.8,269,0.563302
1524,2026-05-15 13:23:04,100.0,34.8,18,87,80,6.8,271,0.563643
1525,2026-05-15 13:23:11,100.0,34.9,18,88,81,6.8,272,0.563643
1526,2026-05-15 13:23:17,100.0,34.9,18,88,81,6.8,272,0.563643
1527,2026-05-15 13:23:22,100.0,34.9,18,88,81,6.8,272,0.563643
1528,2026-05-15 13:23:29,100.0,34.9,18,88,81,6.9,273,0.560329
1529,2026-05-15 13:23:35,100.0,34.8,18,89,82,6.9,274,0.560329
1530,2026-05-15 13:23:41,100.0,34.8,18,89,82,6.9,274,0.560329
1531,2026-05-15 13:23:48,100.0,34.8,18,89,82,6.9,274,0.560329
1532,2026-05-15 13:23:54,100.0,34.8,18,89,82,6.9,274,0.560329
1533,2026-05-15 13:24:00,100.0,34.8,18,89,82,6.9,274,0.560329
1534,2026-05-15 13:24:06,100.0,34.8,18,89,82,6.9,274,0.560329
1535,2026-05-15 13:24:12,100.0,34.8,18,89,82,6.9,274,0.560329
1536,2026-05-15 13:24:18,100.0,34.8,18,89,82,6.9,275,0.560329
1537,2026-05-15 13:24:24,100.0,34.8,18,89,82,6.9,275,0.560329
1538,2026-05-15 13:24:30,100.0,34.8,18,89,82,6.9,275,0.560329
1539,2026-05-15 13:24:36,100.0,34.8,19,90,82,6.9,276,0.560669
1540,2026-05-15 13:24:43,100.0,34.8,18,89,82,6.9,275,0.560329
1541,2026-05-15 13:24:49,100.0,34.8,19,90,82,6.9,276,0.560669
1542,2026-05-15 13:24:55,100.0,34.8,19,90,82,6.9,276,0.560669
1543,2026-05-15 13:25:01,100.0,34.8,19,90,82,6.9,276,0.560669
1544,2026-05-15 13:25:07,100.0,34.8,19,90,83,6.9,277,0.560669
1545,2026-05-15 13:25:13,100.0,34.8,19,90,83,6.9,277,0.560669
1546,2026-05-15 13:25:19,100.0,34.8,19,90,83,6.9,277,0.560669
1547,2026-05-15 13:25:25,100.0,34.8,19,90,83,6.9,277,0.560669
1548,2026-05-15 13:25:31,100.0,34.8,19,90,83,6.9,277,0.560669
1549,2026-05-15 13:25:37,100.0,34.8,19,90,83,6.9,277,0.560669
1550,2026-05-15 13:25:44,100.0,34.8,19,90,83,6.9,277,0.560669
1551,2026-05-15 13:25:50,100.0,34.8,19,90,83,6.9,277,0.560669
1552,2026-05-15 13:25:56,100.0,34.8,19,91,83,6.9,278,0.560669
1553,2026-05-15 13:26:03,100.0,34.8,19,91,83,7.0,278,0.557356
1554,2026-05-15 13:26:09,100.0,34.8,19,91,84,7.0,279,0.557356
1555,2026-05-15 13:26:15,100.0,34.8,19,91,83,6.9,278,0.560669
1556,2026-05-15 13:26:21,100.0,34.8,19,91,83,7.0,278,0.557356
1557,2026-05-15 13:26:27,100.0,34.8,19,91,83,7.0,278,0.557356
1558,2026-05-15 13:26:33,100.0,34.8,19,91,83,7.0,278,0.557356
1559,2026-05-15 13:26:39,100.0,34.8,19,91,83,7.0,278,0.557356
1560,2026-05-15 13:26:46,100.0,34.8,19,91,84,7.0,279,0.557356
1561,2026-05-15 13:26:52,100.0,34.8,19,91,84,7.0,279,0.557356
1562,2026-05-15 13:26:58,100.0,34.7,19,91,84,7.0,279,0.557356
1563,2026-05-15 13:27:04,100.0,34.8,19,91,84,7.0,279,0.557356
1564,2026-05-15 13:27:10,100.0,34.8,19,91,84,7.0,279,0.557356
1565,2026-05-15 13:27:17,100.0,34.7,19,91,84,7.0,279,0.557356
1566,2026-05-15 13:27:23,100.0,34.7,19,91,84,7.0,279,0.557356
1567,2026-05-15 13:27:29,100.0,34.7,19,91,84,7.0,279,0.557356
1568,2026-05-15 13:27:35,100.0,34.7,19,91,83,7.0,278,0.557356
1569,2026-05-15 13:27:41,100.0,34.7,19,90,82,7.0,276,0.557356
1570,2026-05-15 13:27:47,100.0,34.7,19,90,83,7.0,277,0.557356
1571,2026-05-15 13:27:53,100.0,34.7,19,90,83,7.0,277,0.557356
1572,2026-05-15 13:28:00,100.0,34.7,19,90,83,7.0,277,0.557356
1573,2026-05-15 13:28:06,100.0,34.7,19,90,83,7.0,277,0.557356
1574,2026-05-15 13:28:12,100.0,34.7,19,91,83,7.0,278,0.557356
1575,2026-05-15 13:28:19,100.0,34.7,19,91,83,7.0,278,0.557356
1576,2026-05-15 13:28:25,100.0,34.7,19,91,83,7.0,278,0.557356
1577,2026-05-15 13:28:31,100.0,34.7,19,91,83,7.0,278,0.557356
1578,2026-05-15 13:28:37,100.0,34.7,19,91,83,7.0,278,0.557356
1579,2026-05-15 13:28:43,100.0,34.7,19,91,83,7.0,278,0.557356
1580,2026-05-15 13:28:50,100.0,34.7,19,91,83,7.0,278,0.557356
1581,2026-05-15 13:28:55,100.0,34.7,19,91,83,7.0,278,0.557356
1586,2026-05-15 13:29:30,100.0,31.1,29,114,107,6.6,326,0.574015
1587,2026-05-15 13:29:36,100.0,34.7,28,112,105,6.9,322,0.563734
1588,2026-05-15 13:29:42,100.0,35.6,28,113,105,6.9,323,0.563734
1589,2026-05-15 13:29:48,100.0,35.9,29,113,106,6.9,324,0.564075
1590,2026-05-15 13:29:54,100.0,36.0,29,113,106,6.9,324,0.564075
1591,2026-05-15 13:30:00,100.0,36.0,29,113,106,6.9,325,0.564075
1592,2026-05-15 13:30:07,100.0,36.0,29,113,106,6.9,325,0.564075
1593,2026-05-15 13:30:13,100.0,36.0,29,113,106,6.9,325,0.564075
1594,2026-05-15 13:30:19,100.0,36.0,29,114,107,6.9,326,0.564075
1595,2026-05-15 13:30:26,100.0,36.0,29,114,107,7.0,326,0.560761
1596,2026-05-15 13:30:32,100.0,36.0,29,114,107,7.0,326,0.560761
1597,2026-05-15 13:30:38,100.0,36.0,29,114,107,7.0,327,0.560761
1598,2026-05-15 13:30:44,100.0,36.0,29,114,107,7.1,327,0.557447
1599,2026-05-15 13:30:51,100.0,36.1,29,114,107,7.1,327,0.557447
1600,2026-05-15 13:30:57,100.0,36.0,29,114,107,7.1,327,0.557447
1601,2026-05-15 13:31:03,100.0,36.0,29,114,107,7.1,327,0.557447
1602,2026-05-15 13:31:09,100.0,36.0,30,115,108,7.1,328,0.557788
1603,2026-05-15 13:31:15,100.0,36.1,30,115,108,7.1,328,0.557788
1604,2026-05-15 13:31:21,100.0,36.1,30,115,108,7.1,328,0.557788
1605,2026-05-15 13:31:27,100.0,36.0,30,115,108,7.1,328,0.557788
1606,2026-05-15 13:31:33,100.0,36.0,30,115,108,7.1,328,0.557788
1607,2026-05-15 13:31:40,100.0,36.0,30,115,108,7.1,328,0.557788
1608,2026-05-15 13:31:45,100.0,36.0,30,115,108,7.1,328,0.557788
1609,2026-05-15 13:31:51,100.0,36.0,30,115,108,7.1,328,0.557788
1610,2026-05-15 13:31:58,100.0,36.0,30,115,108,7.1,329,0.557788
1611,2026-05-15 13:32:04,100.0,36.0,30,115,108,7.1,329,0.557788
1612,2026-05-15 13:32:10,100.0,36.0,30,115,108,7.1,329,0.557788
1613,2026-05-15 13:32:16,100.0,36.0,30,115,108,7.1,329,0.557788
1614,2026-05-15 13:32:23,100.0,36.0,30,115,108,7.1,329,0.557788
1615,2026-05-15 13:32:29,100.0,36.0,30,115,108,7.1,329,0.557788
1616,2026-05-15 13:32:35,100.0,36.0,30,115,108,7.1,329,0.557788
1617,2026-05-15 13:32:41,100.0,36.0,30,115,108,7.1,329,0.557788
1618,2026-05-15 13:32:48,100.0,36.0,30,115,108,7.1,329,0.557788
1619,2026-05-15 13:32:54,100.0,36.0,30,115,108,7.1,329,0.557788
1620,2026-05-15 13:33:00,100.0,36.0,30,115,108,7.1,329,0.557788
1621,2026-05-15 13:33:06,100.0,36.0,30,115,108,7.1,329,0.557788
1622,2026-05-15 13:33:12,100.0,36.0,30,115,108,7.1,329,0.557788
1623,2026-05-15 13:33:18,100.0,36.0,30,115,108,7.1,329,0.557788
1624,2026-05-15 13:33:24,100.0,36.0,30,115,108,7.1,329,0.557788
1625,2026-05-15 13:33:30,100.0,36.0,30,115,108,7.1,329,0.557788
1626,2026-05-15 13:33:36,100.0,36.0,30,115,108,7.1,329,0.557788
1627,2026-05-15 13:33:42,100.0,36.0,30,115,108,7.1,329,0.557788
1628,2026-05-15 13:33:48,100.0,36.0,30,115,108,7.1,329,0.557788
1629,2026-05-15 13:33:55,100.0,36.0,30,115,108,7.1,329,0.557788
1630,2026-05-15 13:34:01,100.0,36.0,30,115,108,7.1,329,0.557788
1631,2026-05-15 13:34:07,100.0,36.0,30,115,108,7.1,329,0.557788
1632,2026-05-15 13:34:14,100.0,36.0,30,115,108,7.1,329,0.557788
1633,2026-05-15 13:34:20,100.0,36.0,30,115,108,7.1,329,0.557788
1634,2026-05-15 13:34:26,100.0,36.0,30,115,108,7.1,329,0.557788
1635,2026-05-15 13:34:32,100.0,36.0,30,115,108,7.1,329,0.557788
1636,2026-05-15 13:34:39,100.0,36.0,30,115,108,7.1,329,0.557788
1637,2026-05-15 13:34:45,100.0,36.0,30,115,108,7.1,329,0.557788
1638,2026-05-15 13:34:51,100.0,36.0,30,115,108,7.1,329,0.557788
1639,2026-05-15 13:34:57,100.0,36.0,30,115,108,7.1,329,0.557788
1640,2026-05-15 13:35:03,100.0,36.0,30,115,108,7.1,329,0.557788
1641,2026-05-15 13:35:10,100.0,36.0,30,115,108,7.1,329,0.557788
1642,2026-05-15 13:35:16,100.0,36.0,30,115,108,7.1,329,0.557788
1643,2026-05-15 13:35:22,100.0,35.9,30,115,108,7.1,329,0.557788
1644,2026-05-15 13:35:28,100.0,36.0,30,116,109,7.1,330,0.557788
1645,2026-05-15 13:35:34,100.0,35.9,30,116,109,7.1,330,0.557788
1646,2026-05-15 13:35:41,100.0,36.0,30,116,109,7.1,330,0.557788
1647,2026-05-15 13:35:47,100.0,35.9,30,116,109,7.1,330,0.557788
1648,2026-05-15 13:35:53,100.0,35.9,30,116,109,7.1,330,0.557788
1649,2026-05-15 13:36:00,100.0,35.9,30,116,109,7.1,330,0.557788
1654,2026-05-15 13:36:32,100.0,31.6,45,151,144,6.9,403,0.569523
1655,2026-05-15 13:36:38,100.0,33.6,45,152,145,6.9,404,0.569523
1656,2026-05-15 13:36:44,100.0,34.1,46,152,145,6.9,405,0.569863
1657,2026-05-15 13:36:50,100.0,34.3,46,153,146,6.9,406,0.569863
